mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.003793931007385254,0.0005066557202821875,0.00044918060302734375,0.000248849658908815,cholesky,0.0027283333764867696,"{'solver': 'cholesky', 'alpha': 0.0027283333764867696}",-1.4891916434739576,-1.6364309326214899,-1.6593866718869426,-1.6674409761949474,-1.62668810011598,-1.5473478740704232,-1.5822197159889433,-1.6078437525891935,-1.5442128973759979,-1.645395206089693,-1.600615777040757,0.05541846672723381,109
0.013816022872924804,0.004577136028743078,0.0004975318908691407,0.0001807701490157777,lsqr,0.0027283333764867696,"{'solver': 'lsqr', 'alpha': 0.0027283333764867696}",-1.489357855996081,-1.6364163690355142,-1.6593523073677596,-1.667528012992292,-1.6266768360410717,-1.5473600817825826,-1.5822136878768769,-1.6078127051356894,-1.5442077537313676,-1.6454808389831712,-1.6006406448942407,0.0553965232872638,196
0.012543177604675293,0.003102307310567589,0.0005540847778320312,0.0003412389765576953,sparse_cg,0.0027283333764867696,"{'solver': 'sparse_cg', 'alpha': 0.0027283333764867696}",-1.4891900365956805,-1.6364336708645777,-1.6593890618497864,-1.6674957619677244,-1.6266922757378346,-1.5473488320846847,-1.5822284371362063,-1.6078419348816333,-1.5442122768537312,-1.645396468178337,-1.6006228756150196,0.055425784618849554,171
0.08961622714996338,0.0037691159659536157,0.0004750728607177734,0.00023847644103780946,sag,0.0027283333764867696,"{'solver': 'sag', 'alpha': 0.0027283333764867696}",-1.4891898172779443,-1.6364384096417501,-1.6593933241869387,-1.6674452162045492,-1.6266812650766462,-1.5473463929988938,-1.582216919063775,-1.6078372558165384,-1.5442186254356929,-1.6453742633515185,-1.6006141489054246,0.05541808816244033,58
0.053667092323303224,0.002906139958031301,0.0003567218780517578,3.2036360454375565e-05,saga,0.0027283333764867696,"{'solver': 'saga', 'alpha': 0.0027283333764867696}",-1.4891963490705014,-1.6364275616094126,-1.6593910239760825,-1.667434799524158,-1.6266847481863203,-1.5473475397738343,-1.582221144911677,-1.6078415887478912,-1.5442100748713328,-1.6454009802751906,-1.6006155810946403,0.05541757224098906,83
0.0033881425857543944,0.00010122043577369867,0.00027806758880615233,1.615558140320164e-05,auto,0.004375479375074184,"{'solver': 'auto', 'alpha': 0.004375479375074184}",-1.4891916425933698,-1.6364309239153974,-1.6593866607249528,-1.667440999227867,-1.6266880913347024,-1.5473478561785543,-1.5822197161751685,-1.607843747627336,-1.5442129094905845,-1.6453951950937753,-1.6006157742361709,0.055418467049552715,107
0.05769951343536377,0.0026044901978423997,0.0005063772201538086,3.943798603855332e-05,svd,0.004375479375074184,"{'solver': 'svd', 'alpha': 0.004375479375074184}",-1.4891916425933698,-1.6364309239153976,-1.6593866607249532,-1.6674409992278658,-1.6266880913347024,-1.547347856178554,-1.5822197161751692,-1.6078437476273353,-1.5442129094905845,-1.6453951950937762,-1.6006157742361704,0.05541846704955271,106
0.003476858139038086,0.00013441531180858796,0.00046241283416748047,0.00022230333572337467,cholesky,0.004375479375074184,"{'solver': 'cholesky', 'alpha': 0.004375479375074184}",-1.4891916425933698,-1.6364309239153974,-1.6593866607249528,-1.667440999227867,-1.6266880913347024,-1.5473478561785543,-1.5822197161751685,-1.607843747627336,-1.5442129094905845,-1.6453951950937753,-1.6006157742361709,0.055418467049552715,107
0.014480209350585938,0.0018180364183841132,0.0005271196365356446,0.00022269029038530022,lsqr,0.004375479375074184,"{'solver': 'lsqr', 'alpha': 0.004375479375074184}",-1.4893578530121732,-1.6364163610259657,-1.659352296371412,-1.6675280348407078,-1.626676826808334,-1.54736006369009,-1.582213689089346,-1.6078127009047993,-1.5442077660038402,-1.6454808264154737,-1.600640641816214,0.05539652378562985,195
0.013669967651367188,0.005662529648542609,0.00044226646423339844,0.00021158697214350658,sparse_cg,0.004375479375074184,"{'solver': 'sparse_cg', 'alpha': 0.004375479375074184}",-1.4891900167840262,-1.6364336683839429,-1.6593890438139338,-1.6674956987753708,-1.6266923093646966,-1.547348834456283,-1.582228442271102,-1.6078419290825927,-1.5442122874660364,-1.6453964393479303,-1.6006228669745917,0.05542577660374919,169
